,UserInfo_2,UserInfo_4,UserInfo_7,UserInfo_8,UserInfo_19,UserInfo_20,UserInfo_24,target
11252,广州,广州,广东,广州,广东省,广州市,D,1
11253,东营,东营,山东,东营,山东省,东营市,D,0
11254,达州,雅安,四川,达州,四川省,不详,D,0
11255,柳州,钦州,广西,北海,广西壮族自治区,钦州市,D,0
11256,聊城,聊城,山东,聊城,山东省,聊城市,D,0
11257,红河哈尼族彝族自治州,红河哈尼族彝族自治州,云南,红河,云南省,红河哈尼族彝族自治州,D,0
11258,武汉,武汉,湖北,武汉,湖北省,天门市,D,0
11259,合肥,合肥,安徽,合肥,安徽省,合肥市,D,0
11260,厦门,柳州,福建,厦门,福建省,泉州市,D,1
11261,昆明,昆明,云南,曲靖,云南省,红河哈尼族彝族自治州,D,0
11262,日照,日照,不详,不详,山东省,日照市,D,0
11263,济南,济南,山东,济南,山东省,济南市,D,0
11264,呼伦贝尔,呼和浩特,不详,不详,内蒙古自治区,不详,D,0
11265,滨州,滨州,山东,滨州,山东省,不详,D,0
11266,呼伦贝尔,呼伦贝尔,内蒙古,海拉尔,内蒙古自治区,不详,D,0
11267,吕梁,吕梁,山西,吕梁,山东省,泰安市,D,0
11268,三明,三明,天津,天津市,福建省,三明市,D,0
11269,乌鲁木齐,昌吉回族自治州,新疆,昌吉回族自治州-昌吉市,新疆维吾尔自治区,乌鲁木齐市,D,0
11270,深圳,深圳,不详,不详,江西省,九江市,D,0
11271,温州,温州,浙江,温州,浙江省,温州市,浙江省温州市苍南县,0
11272,郑州,郑州,河南,郑州,河南省,郑州市,D,1
11273,温州,温州,浙江,温州,浙江省,温州市,D,0
11274,扬州,扬州,江苏,扬州,江苏省,扬州市,D,0
11275,东莞,东莞,广东,东莞,广东省,东莞市,D,0
11276,成都,舟山,浙江,温州,浙江省,温州市,D,0
11277,济宁,济宁,不详,不详,山东省,济宁市,D,0
11278,武汉,武汉,湖北,武汉,广东省,汕头市,D,0
11279,玉林,佛山,广东,佛山市,广西壮族自治区,贵港市,D,0
11280,湖州,湖州,浙江,湖州,安徽省,黄山市,D,0
11281,沈阳,沈阳,辽宁,沈阳,辽宁省,阜新市,D,0
11282,景德镇,景德镇,江西,景德镇,江西省,景德镇市,D,0
11283,广州,广州,广东,广州,广东省,汕尾市,D,0
11284,重庆,重庆,不详,不详,重庆市,不详,D,1
11285,凉山,成都,四川,成都,四川省,成都市,四川省金堂县云合镇白象村,0
11286,广州,广州,广东,广州市,广东省,广州市,D,0
11287,赣州,深圳,广东,佛山,江西省,赣州市,D,0
11288,汕头,汕头,广东,汕头,广东省,汕头市,D,0
11289,泉州,泉州,福建,泉州,福建省,泉州市,D,0
11290,金华,金华,浙江,金华,浙江省,金华市,D,0
11291,衡水,衡水,不详,不详,河北省,不详,D,0
11292,乌鲁木齐,乌鲁木齐,新疆,乌鲁木齐,新疆维吾尔自治区,乌鲁木齐市,D,0
11293,西安,东莞,广东,东莞,陕西省,西安市,D,0
11294,中山,中山,广东,中山,江西省,九江市,D,0
11295,宣城,绍兴,浙江,绍兴,浙江省,绍兴市,D,0
11296,莆田,莆田,福建,泉州,福建省,莆田市,D,0
11297,金华,金华,浙江,金华,贵州省,毕节地区,D,0
11298,深圳,深圳,广东,深圳,湖南省,怀化市,D,0
11299,德宏傣族景颇族自治州,德宏傣族景颇族自治州,云南,德宏,云南省,不详,D,0
11300,重庆,重庆,重庆,重庆,四川省,不详,D,0
11301,金华,金华,浙江,金华,湖北省,恩施土家族苗族自治州,D,0
11302,百色,百色,广西,百色,广西壮族自治区,不详,D,0
11303,河源,河源,广东,河源,广东省,河源市,D,0
11304,新乡,郑州,辽宁,锦州,河南省,濮阳市,D,0
11305,湛江,湛江,不详,不详,广东省,湛江市,广东省湛江市霞山区,0
11306,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,0
11307,楚雄彝族自治州,楚雄彝族自治州,不详,不详,云南省,楚雄彝族自治州,D,0
11308,鞍山,南宁,辽宁,鞍山市,辽宁省,大连市,D,0
11309,运城,运城,山西,运城,山西省,不详,D,0
11310,桂林,深圳,广东,东莞,广西壮族自治区,桂林市,D,0
11311,广州,广州,广东,广州,广东省,广州市,D,0
11312,长治,长治,山西,长治,安徽省,阜阳市,D,0
11313,绍兴,绍兴,浙江,绍兴,福建省,福州市,D,0
11314,新余,南昌,江西,新余,江西省,新余市,D,0
11315,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
11316,烟台,烟台,山东,烟台,山东省,淄博市,D,0
11317,上饶,上饶,福建,厦门,江西省,不详,D,0
11318,金华,深圳,浙江,金华,吉林省,吉林市,D,0
11319,承德,承德,河北,承德,河北省,承德市,D,0
11320,本溪,本溪,不详,不详,辽宁省,抚顺市,D,0
11321,苏州,苏州,江苏,苏州,江苏省,苏州市,D,0
11322,马鞍山,芜湖,安徽,马鞍山,安徽省,芜湖市,D,0
11323,吉安,九江,不详,不详,江西省,九江市,D,0
11324,石家庄,石家庄,北京,北京,河北省,石家庄市,D,0
11325,襄阳,襄阳,湖北,襄阳,湖北省,襄阳市,D,0
11326,菏泽,菏泽,山东,菏泽,山东省,济宁市,D,1
11327,攀枝花,攀枝花,四川,攀枝花,四川省,攀枝花市,D,0
11328,成都,宜宾,四川,成都,四川省,宜宾市,D,0
11329,福州,福州,福建,福州,福建省,三明市,D,0
11330,淄博,淄博,山东,淄博,山东省,淄博市,D,0
11331,佛山,佛山,广东,佛山市,广东省,阳江市,D,0
11332,厦门,厦门,福建,漳州,福建省,漳州市,海澄镇,0
11333,百色,金华,浙江,金华,广西壮族自治区,不详,D,0
11334,濮阳,濮阳,河南,濮阳,河南省,濮阳市,D,0
11335,,武汉,湖北,江汉,湖北省,天门市,D,0
11336,沈阳,沈阳,辽宁,沈阳,辽宁省,沈阳市,辽宁省沈阳市新城子区新城子街,0
11337,济宁,济宁,山东,济宁,山东省,济宁市,D,1
11338,淄博,淄博,山东,淄博,山东省,淄博市,D,1
11339,忻州,忻州,山西,忻州,山西省,不详,D,0
11340,郑州,郑州,河南,郑州,河南省,郑州市,D,0
11341,哈尔滨,哈尔滨,不详,不详,四川省,乐山市,D,0
11342,烟台,烟台,不详,不详,山东省,烟台市,刘家沟镇,1
11343,南充,南充,四川,南充,四川省,不详,D,0
11344,郑州,郑州,河南,郑州,河南省,郑州市,D,0
11345,昆明,昆明,不详,不详,云南省,不详,D,0
11346,乌海,乌海,内蒙古,包头,内蒙古自治区,乌海市,D,0
11347,玉林,钦州,广西,玉林,广西壮族自治区,钦州市,D,0
11348,德州,德州,山东,德州,山东省,德州市,D,1
11349,益阳,徐州,江苏,徐州,江苏省,徐州市,D,0
11350,龙岩,龙岩,福建,龙岩,福建省,漳州市,D,0
11351,台州,台州,浙江,台州,浙江省,台州市,D,0
11352,合肥,合肥,安徽,合肥,安徽省,合肥市,D,0
11353,龙岩,宁波,广东,深圳,福建省,龙岩市,D,0
11354,三明,三明,福建,三明,福建省,三明市,D,0
11355,海口,海口,广东,广州,海南省,不详,D,0
11356,重庆,重庆,重庆,重庆市,四川省,南充市,D,0
11357,合肥,合肥,安徽,合肥,安徽省,不详,D,0
11358,中山,中山,广东,中山,广东省,不详,D,0
11359,泰州,泰州,江苏,泰州市,江苏省,扬州市,D,0
11360,铜仁,铜仁,广东,中山,贵州省,铜仁地区,贵州省印江土家族苗族自治县朗溪镇张家村,0
11361,自贡,自贡,四川,自贡,四川省,自贡市,D,0
11362,青岛,青岛,山东,青岛,黑龙江省,伊春市,D,0
11363,三门峡,鄂尔多斯,内蒙古,鄂尔多斯,河南省,三门峡市,D,0
11364,六盘水,六盘水,贵州,六盘水,贵州省,六盘水市,D,0
11365,广州,广州,广东,广州,广东省,梅州市,D,0
11366,绍兴,绍兴,浙江,绍兴,浙江省,绍兴市,浙江省新昌县镜岭镇,0
11367,烟台,烟台,江苏,常州,山东省,烟台市,D,0
11368,银川,银川,宁夏,银川,宁夏回族自治区,银川市,D,0
11369,泉州,泉州,福建,泉州,福建省,泉州市,D,0
11370,佛山,佛山,广东,广州,广东省,佛山市,D,0
11371,菏泽,菏泽,山东,菏泽,山东省,不详,D,0
11372,海口,益阳,海南,海口,湖南省,益阳市,D,0
11373,达州,达州,四川,成都,四川省,不详,D,0
11374,烟台,绍兴,山东,烟台,山东省,烟台市,D,0
11375,楚雄彝族自治州,楚雄彝族自治州,云南,楚雄,云南省,楚雄彝族自治州,D,0
11376,杭州,成都,四川,成都,浙江省,温州市,D,1
11377,淄博,淄博,山东,淄博,山东省,淄博市,D,0
11378,伊犁哈萨克自治州,伊犁哈萨克自治州,不详,不详,新疆维吾尔自治区,不详,D,0
11379,河源,河源,广东,河源,广东省,河源市,D,0
11380,固原,固原,宁夏,固原,宁夏回族自治区,不详,D,0
11381,潮州,潮州,广东,潮州市,广东省,潮州市,D,0
11382,深圳,玉林,广西,玉林,广西壮族自治区,玉林市,D,0
11383,衡阳,长沙,湖南,长沙,湖南省,衡阳市,D,0
11384,成都,成都,四川,成都,四川省,内江市,成都市金牛区一环路,0
11385,南京,南京,江苏,南京市,江苏省,镇江市,D,0
11386,邯郸,邯郸,不详,不详,河北省,邯郸市,D,0
11387,上海,上海,不详,不详,江苏省,苏州市,D,0
11388,吉安,吉安,江西,吉安,江西省,不详,D,0
11389,宣城,长沙,湖南,长沙,安徽省,不详,D,0
11390,深圳,深圳,广东,东莞,广东省,揭阳市,D,0
11391,佛山,玉林,广东,佛山市,广东省,茂名市,D,0
11392,滁州,上海,不详,不详,重庆市,重庆市,D,0
11393,滨州,东营,山东,东营,山东省,枣庄市,D,0
11394,玉林,玉林,广西,玉林,广西壮族自治区,贵港市,D,0
11395,湖州,湖州,浙江,湖州,浙江省,湖州市,D,0
11396,福州,秦皇岛,辽宁,葫芦岛,湖北省,黄冈市,D,0
11397,渭南,渭南,陕西,渭南,陕西省,渭南市,D,0
11398,兰州,兰州,不详,不详,甘肃省,兰州市,D,0
11399,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
11400,盐城,盐城,不详,不详,江苏省,盐城市,江苏省建湖县近湖镇,0
11401,丽江,丽江,云南,大理,云南省,不详,D,0
11402,哈尔滨,宝鸡,海南,海口,黑龙江省,哈尔滨市,D,0
11403,丽水,杭州,浙江,金华,浙江省,金华市,浙江省永康市方岩镇象瑚里村,0
11404,深圳,深圳,广东,深圳,陕西省,西安市,D,0
11405,马鞍山,泉州,安徽,马鞍山,安徽省,马鞍山市,D,0
11406,宁波,宁波,浙江,舟山,浙江省,宁波市,D,0
11407,泉州,厦门,福建,福州,福建省,泉州市,D,0
11408,铜川,铜川,陕西,铜川,陕西省,铜川市,D,0
11409,宁波,宁波,浙江,宁波,安徽省,淮北市,D,0
11410,珠海,珠海,广东,珠海,吉林省,白山市,D,0
11411,济南,鄂尔多斯,不详,不详,内蒙古自治区,赤峰市,D,0
11412,绍兴,绍兴,浙江,绍兴,浙江省,绍兴市,D,0
11413,厦门,曲靖,北京,北京,贵州省,六盘水市,D,0
11414,重庆,重庆,重庆,重庆,四川省,不详,D,0
11415,延安,延安,陕西,延安,陕西省,延安市,陕西省黄陵县城区街道办事处土德路,0
11416,郑州,郑州,河南,郑州,河南省,不详,河南省商丘市睢阳区高辛镇武刘村,0
11417,六盘水,六盘水,贵州,六盘水市,贵州省,六盘水市,D,0
11418,郑州,郑州,河南,驻马店,河南省,开封市,D,0
11419,哈尔滨,哈尔滨,黑龙江,哈尔滨,黑龙江省,不详,D,0
11420,温州,杭州,浙江,温州,浙江省,温州市,D,0
11421,龙岩,长春,福建,龙岩,福建省,不详,D,0
11422,包头,鄂尔多斯,内蒙古,包头,内蒙古自治区,包头市,D,0
11423,海口,海口,海南,海口,黑龙江省,哈尔滨市,D,1
11424,北京,北京,北京,北京,重庆市,不详,D,0
11425,南宁,南宁,广西,南宁,广西壮族自治区,不详,D,0
11426,金华,上饶,江西,上饶,江西省,不详,D,0
11427,泰州,泰州,江苏,泰州,江苏省,泰州市,D,0
11428,淄博,长春,浙江,杭州,山东省,淄博市,山东省淄博市淄川区,0
11429,泉州,泉州,福建,泉州,福建省,泉州市,D,0
11430,泉州,泉州,福建,泉州,福建省,泉州市,D,0
11431,孝感,孝感,湖北,孝感,湖北省,孝感市,D,0
11432,揭阳,揭阳,广东,揭阳,广东省,汕头市,D,0
11433,泉州,泉州,不详,不详,安徽省,安庆市,D,0
11434,,银川,宁夏,中卫,宁夏回族自治区,吴忠市,D,0
11435,萍乡,萍乡,江西,萍乡,江西省,萍乡市,D,0
11436,哈尔滨,哈尔滨,黑龙江,哈尔滨,黑龙江省,哈尔滨市,黑龙江省尚志市尚志镇,0
11437,无锡,无锡,江苏,苏州,江苏省,无锡市,D,0
11438,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,不详,不详,重庆市,不详,D,0
11439,哈尔滨,哈尔滨,广东,深圳,黑龙江省,哈尔滨市,D,0
11440,泉州,泉州,福建,泉州,福建省,泉州市,D,0
11441,淄博,淄博,山东,淄博,山东省,淄博市,西河镇,0
11442,哈尔滨,哈尔滨,山东,威海,黑龙江省,哈尔滨市,D,0
11443,黑河,黑河,黑龙江,黑河,黑龙江省,黑河市,D,0
11444,海口,海口,海南,海口,海南省,不详,洋浦三居民组,0
11445,,青岛,山东,青岛,山东省,青岛市,合肥路,0
11446,嘉兴,嘉兴,浙江,嘉兴,浙江省,嘉兴市,D,0
11447,无锡,无锡,江苏,无锡,江苏省,无锡市,D,0
11448,南昌,南昌,不详,不详,湖南省,长沙市,D,0
11449,信阳,信阳,不详,不详,河南省,信阳市,D,0
11450,承德,承德,河北,承德,河北省,秦皇岛市,D,0
11451,赣州,赣州,江西,赣州,江西省,不详,D,0
11452,成都,成都,四川,成都,四川省,成都市,D,0
11453,郴州,深圳,广东,深圳,湖南省,郴州市,郴州市永兴县千冲乡沅洞村,0
11454,福州,宁德,福建,宁德,福建省,不详,D,0
11455,百色,百色,广西,百色,广西壮族自治区,不详,D,0
11456,安康,安康,广东,东莞,陕西省,不详,D,1
11457,荆州,荆州,广东,广州,湖北省,荆州市,湖北省石首市大垸乡黄金楼村,0
11458,柳州,来宾,不详,不详,广西壮族自治区,不详,D,0
11459,长沙,长沙,湖南,长沙,湖南省,长沙市,D,1
11460,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,1
11461,达州,东莞,不详,不详,四川省,不详,D,0
11462,漯河,漯河,河南,漯河,河南省,不详,D,0
11463,呼和浩特,呼和浩特,不详,不详,内蒙古自治区,兴安盟,D,0
11464,西安,渭南,陕西,渭南,陕西省,渭南市,D,0
11465,东营,苏州,上海,上海市,江苏省,扬州市,D,1
11466,北京,南阳,河南,南阳,河南省,南阳市,D,0
11467,临沂,临沂,山东,临沂,山东省,临沂市,D,1
11468,徐州,徐州,江苏,徐州,江苏省,徐州市,D,0
11469,杭州,上海,不详,不详,江苏省,淮安市,D,0
11470,玉林,钦州,广西,钦州,广西壮族自治区,贵港市,D,0
11471,北京,北京,北京,北京,北京市,不详,D,0
11472,成都,成都,四川,成都,四川省,乐山市,D,0
11473,河源,东莞,广东,东莞,江西省,不详,D,0
11474,重庆,重庆,重庆,重庆,重庆市,重庆市,D,0
11475,滨州,滨州,不详,不详,山东省,不详,D,0
11476,银川,银川,宁夏,银川,内蒙古自治区,乌海市,D,0
11477,中山,深圳,广东,珠海,广西壮族自治区,梧州市,D,0
11478,宁波,杭州,浙江,杭州,浙江省,温州市,D,0
11479,保定,保定,河北,保定,河北省,不详,D,0
11480,菏泽,菏泽,山东,菏泽,山东省,不详,D,1
11481,韶关,韶关,广东,韶关,广东省,韶关市,广东省翁源县龙仙镇吉祥路,0
11482,杭州,杭州,浙江,杭州,浙江省,杭州市,D,0
11483,上海,合肥,不详,不详,江苏省,连云港市,D,0
11484,中山,广州,广东,中山,广东省,不详,D,0
11485,宿州,宿州,安徽,宿州,安徽省,不详,D,0
11486,中山,江门,广东,江门,广东省,江门市,D,0
11487,无锡,无锡,不详,不详,江苏省,无锡市,D,0
11488,娄底,长沙,湖南,长沙,湖南省,不详,D,0
11489,盐城,盐城,江苏,盐城,江苏省,盐城市,D,0
11490,广安,广安,四川,广安市,四川省,广安市,D,0
11491,重庆,成都,四川,成都,重庆市,不详,D,0
11492,昭通,昭通,云南,昭通,浙江省,嘉兴市,D,0
11493,咸宁,怀化,湖北,咸宁,湖北省,不详,湖北省咸宁市咸安区温泉交通巷,0
11494,阳泉,阳泉,山西,阳泉,山西省,阳泉市,D,0
11495,汕头,汕头,广东,汕头,广东省,揭阳市,D,0
11496,北京,上饶,江西,上饶,内蒙古自治区,赤峰市,D,0
11497,资阳,德阳,四川,德阳,四川省,乐山市,D,0
11498,怀化,怀化,湖南,怀化,湖南省,怀化市,D,0
11499,邢台,林芝,河北,邢台,江苏省,盐城市,D,0
11500,扬州,滨州,不详,不详,山东省,不详,D,0
11501,福州,福州,福建,福州,福建省,宁德市,D,0
11502,大兴安岭,大兴安岭,不详,不详,黑龙江省,大兴安岭地区,D,0
11503,许昌,许昌,河南,许昌,河南省,许昌市,D,0
11504,潍坊,潍坊,山东,潍坊,山东省,潍坊市,D,0
11505,潍坊,潍坊,山东,潍坊,山东省,潍坊市,新城街道,0
11506,抚州,抚州,江西,抚州市,江西省,不详,D,0
11507,成都,泸州,不详,不详,四川省,泸州市,D,0
11508,长沙,长沙,湖南,长沙,湖南省,长沙市,D,0
11509,绵阳,北京,北京,北京,四川省,遂宁市,D,0
11510,成都,成都,四川,成都,四川省,成都市,D,0
11511,太原,太原,不详,不详,山西省,不详,D,0
11512,芜湖,芜湖,安徽,芜湖,安徽省,芜湖市,D,0
11513,南阳,南阳,湖南,长沙,湖南省,长沙市,D,0
11514,锦州,锦州,辽宁,锦州,辽宁省,锦州市,D,0
11515,赤峰,呼和浩特,内蒙古,呼和浩特,内蒙古自治区,赤峰市,D,0
11516,六安,合肥,安徽,六安,安徽省,不详,D,0
11517,宿迁,南通,江苏,宿迁,江苏省,南通市,D,0
11518,渭南,渭南,陕西,渭南,陕西省,渭南市,D,0
11519,新乡,深圳,湖北,武汉,河南省,新乡市,D,0
11520,揭阳,揭阳,广东,揭阳,广东省,揭阳市,D,0
11521,金华,金华,浙江,杭州,浙江省,金华市,D,0
11522,苏州,苏州,江苏,苏州,安徽省,不详,D,0
11523,马鞍山,深圳,广东,深圳,安徽省,不详,D,0
11524,广州,广州,广东,广州,江西省,不详,D,0
11525,延安,延安,陕西,延安,陕西省,延安市,陕西省洛川县凤栖镇高堡行政村,1
11526,汕头,汕头,广东,汕头,广东省,汕头市,D,0
11527,宣城,宣城,不详,不详,安徽省,不详,D,0
11528,,,湖北,恩施,湖北省,恩施土家族苗族自治州,D,0
11529,东莞,韶关,广东,广州,广东省,韶关市,D,0
11530,福州,合肥,不详,不详,福建省,福州市,D,0
11531,宝鸡,宝鸡,不详,不详,陕西省,宝鸡市,D,0
11532,济宁,郑州,河南,郑州,河南省,安阳市,D,0
11533,蚌埠,巢湖,安徽,合肥,安徽省,不详,D,0
11534,温州,温州,浙江,温州,浙江省,温州市,D,0
11535,通化,通化,吉林,梅河,吉林省,通化市,D,0
11536,渭南,渭南,不详,不详,陕西省,渭南市,D,0
11537,聊城,聊城,山东,聊城,山东省,聊城市,大布乡,0
11538,邵阳,深圳,广东,深圳市,湖南省,邵阳市,邵阳市大祥区李子园,0
11539,泉州,泉州,福建,厦门市,福建省,泉州市,福建省德化县上涌镇,0
11540,成都,成都,四川,成都,四川省,不详,D,0
11541,成都,成都,四川,成都,四川省,成都市,D,0
11542,烟台,烟台,山东,烟台市,山东省,烟台市,D,0
11543,黄石,黄石,湖北,黄石,湖北省,黄石市,D,0
11544,楚雄彝族自治州,楚雄彝族自治州,不详,不详,云南省,楚雄彝族自治州,D,0
11545,焦作,焦作,河南,焦作,河南省,焦作市,D,0
11546,杭州,杭州,不详,不详,贵州省,不详,D,0
11547,漳州,厦门,不详,不详,福建省,漳州市,D,0
